client_id,nom_client,adresse_client,facture_id,date_facture,produit_id,nom_produit,quantité,prix_unitaire
70211,Amanda Peterson,"20821 Berry Isle, Morganside, OR 40155",72996,2024-07-10,38257,few trade,1,712.15
70211,Amanda Peterson,"20821 Berry Isle, Morganside, OR 40155",72996,2024-07-10,38980,light together,2,757.42
70211,Amanda Peterson,"20821 Berry Isle, Morganside, OR 40155",73673,2024-08-18,13073,table after,5,92.97
42829,Emily Salinas,"305 Baker Greens, East Jamesport, OH 30141",96906,2024-08-04,85138,same impact,3,638.88
42829,Emily Salinas,"305 Baker Greens, East Jamesport, OH 30141",1105,2024-10-10,27041,popular figure,5,483.9
42829,Emily Salinas,"305 Baker Greens, East Jamesport, OH 30141",1105,2024-10-10,4361,follow it,4,328.54
42829,Emily Salinas,"305 Baker Greens, East Jamesport, OH 30141",1105,2024-10-10,79139,administration success,5,378.98
42829,Emily Salinas,"305 Baker Greens, East Jamesport, OH 30141",7476,2024-01-10,5537,why day,1,432.56
75164,Roger Nunez,"550 Donald Brook, North Daniel, KS 99155",9365,2024-02-13,84855,fund account,1,216.8
75164,Roger Nunez,"550 Donald Brook, North Daniel, KS 99155",40937,2023-12-06,83028,impact reach,4,880.32
75164,Roger Nunez,"550 Donald Brook, North Daniel, KS 99155",40937,2023-12-06,91472,different state,3,513.47
75164,Roger Nunez,"550 Donald Brook, North Daniel, KS 99155",40937,2023-12-06,68778,rule deal,5,111.08
70777,Vanessa Johnson,"2633 Luke Summit Apt. 312, East Sarahside, WI 15590",68953,2024-03-21,9868,reduce first,5,882.4
70777,Vanessa Johnson,"2633 Luke Summit Apt. 312, East Sarahside, WI 15590",68953,2024-03-21,66984,car data,5,115.17
74361,Anthony Nelson,"836 Wong Turnpike, South Eric, OK 41551",1053,2024-02-01,87329,worker organization,2,990.26
74361,Anthony Nelson,"836 Wong Turnpike, South Eric, OK 41551",21624,2024-03-31,34209,new family,5,339.87
74361,Anthony Nelson,"836 Wong Turnpike, South Eric, OK 41551",21624,2024-03-31,4080,reach physical,4,879.22
74361,Anthony Nelson,"836 Wong Turnpike, South Eric, OK 41551",44430,2024-03-11,46813,avoid loss,4,58.75
74361,Anthony Nelson,"836 Wong Turnpike, South Eric, OK 41551",44430,2024-03-11,62070,firm it,4,709.83
74361,Anthony Nelson,"836 Wong Turnpike, South Eric, OK 41551",44430,2024-03-11,62170,choice compare,2,506.51
74361,Anthony Nelson,"836 Wong Turnpike, South Eric, OK 41551",9275,2024-01-23,37534,dark few,4,290.77
74361,Anthony Nelson,"836 Wong Turnpike, South Eric, OK 41551",9275,2024-01-23,29397,level visit,2,346.42
74361,Anthony Nelson,"836 Wong Turnpike, South Eric, OK 41551",9275,2024-01-23,5537,why day,4,432.56
87225,Kimberly Kelley,"030 James Rue Suite 775, Hooverstad, VA 13853",2774,2024-08-06,29940,cause here,1,967.4
87225,Kimberly Kelley,"030 James Rue Suite 775, Hooverstad, VA 13853",2774,2024-08-06,84855,fund account,3,216.8
87225,Kimberly Kelley,"030 James Rue Suite 775, Hooverstad, VA 13853",2774,2024-08-06,4361,follow it,2,328.54
11648,Clinton Bridges,"79061 Jeffrey Harbors Apt. 208, North Peterport, NY 19146",85521,2024-02-21,53539,radio develop,2,458.26
11648,Clinton Bridges,"79061 Jeffrey Harbors Apt. 208, North Peterport, NY 19146",47352,2024-10-08,99467,entire clear,5,168.62
11648,Clinton Bridges,"79061 Jeffrey Harbors Apt. 208, North Peterport, NY 19146",47352,2024-10-08,78574,pretty little,3,275.46
11648,Clinton Bridges,"79061 Jeffrey Harbors Apt. 208, North Peterport, NY 19146",47352,2024-10-08,99677,game test,4,780.7
11648,Clinton Bridges,"79061 Jeffrey Harbors Apt. 208, North Peterport, NY 19146",18360,2024-04-07,41230,church always,4,428.98
5475,Anthony Velez,"022 Haley Orchard, Erinburgh, ME 86092",15875,2024-07-15,91472,different state,3,513.47
5475,Anthony Velez,"022 Haley Orchard, Erinburgh, ME 86092",15875,2024-07-15,48648,some onto,4,35.31
5475,Anthony Velez,"022 Haley Orchard, Erinburgh, ME 86092",15875,2024-07-15,97994,remain discussion,3,534.48
63650,Tammie Berry,"8487 Mckinney Meadows, Mccormickmouth, MD 95709",87691,2024-08-28,13073,table after,3,92.97
63650,Tammie Berry,"8487 Mckinney Meadows, Mccormickmouth, MD 95709",87691,2024-08-28,35577,tough no,1,41.98
63650,Tammie Berry,"8487 Mckinney Meadows, Mccormickmouth, MD 95709",58766,2023-12-31,85138,same impact,5,638.88
63650,Tammie Berry,"8487 Mckinney Meadows, Mccormickmouth, MD 95709",48851,2024-08-27,66986,stay away,4,171.66
63650,Tammie Berry,"8487 Mckinney Meadows, Mccormickmouth, MD 95709",48851,2024-08-27,4459,admit measure,1,737.28
63650,Tammie Berry,"8487 Mckinney Meadows, Mccormickmouth, MD 95709",48851,2024-08-27,93476,subject court,5,378.85
81092,Julie Yates,"074 Elizabeth Inlet Suite 000, Port Julian, AL 42571",46280,2024-02-01,70166,let candidate,5,337.72
81092,Julie Yates,"074 Elizabeth Inlet Suite 000, Port Julian, AL 42571",8343,2024-09-28,4361,follow it,2,328.54
81092,Julie Yates,"074 Elizabeth Inlet Suite 000, Port Julian, AL 42571",8343,2024-09-28,24491,friend senior,5,785.53
81092,Julie Yates,"074 Elizabeth Inlet Suite 000, Port Julian, AL 42571",8343,2024-09-28,83277,west western,4,882.67
81092,Julie Yates,"074 Elizabeth Inlet Suite 000, Port Julian, AL 42571",9803,2024-07-31,13892,son how,2,889.57
81092,Julie Yates,"074 Elizabeth Inlet Suite 000, Port Julian, AL 42571",9803,2024-07-31,41230,church always,5,428.98
81092,Julie Yates,"074 Elizabeth Inlet Suite 000, Port Julian, AL 42571",9803,2024-07-31,35618,now suddenly,4,725.87
81092,Julie Yates,"074 Elizabeth Inlet Suite 000, Port Julian, AL 42571",38565,2024-09-14,57048,central finish,5,349.0
81092,Julie Yates,"074 Elizabeth Inlet Suite 000, Port Julian, AL 42571",83506,2023-12-04,74698,activity both,3,912.19
81092,Julie Yates,"074 Elizabeth Inlet Suite 000, Port Julian, AL 42571",83506,2023-12-04,91241,Republican police,3,442.29
85450,Bradley Bates,"0231 Betty Roads Apt. 537, Millershire, DC 08793",75296,2024-09-25,35740,fly catch,4,408.16
85450,Bradley Bates,"0231 Betty Roads Apt. 537, Millershire, DC 08793",75296,2024-09-25,27975,make site,2,254.19
60648,Wanda Johnson,"68186 Watkins Land Apt. 465, New Arielside, TN 84345",68105,2023-12-28,23504,may somebody,2,223.91
60648,Wanda Johnson,"68186 Watkins Land Apt. 465, New Arielside, TN 84345",68105,2023-12-28,83028,impact reach,5,880.32
60648,Wanda Johnson,"68186 Watkins Land Apt. 465, New Arielside, TN 84345",68105,2023-12-28,52265,international watch,5,110.68
55590,Kristen Marsh,"6703 Mark Greens Apt. 641, Port Gregory, MD 31363",37341,2024-04-30,22733,seat your,1,790.71
55590,Kristen Marsh,"6703 Mark Greens Apt. 641, Port Gregory, MD 31363",37341,2024-04-30,98176,single similar,3,698.81
55590,Kristen Marsh,"6703 Mark Greens Apt. 641, Port Gregory, MD 31363",37341,2024-04-30,41230,church always,4,428.98
55590,Kristen Marsh,"6703 Mark Greens Apt. 641, Port Gregory, MD 31363",22890,2023-11-28,35618,now suddenly,1,725.87
4684,Betty Cherry,"525 Ashley Islands Apt. 226, North Robertshire, AL 93027",44376,2024-06-10,23419,represent which,5,615.92
4684,Betty Cherry,"525 Ashley Islands Apt. 226, North Robertshire, AL 93027",22639,2024-02-09,65859,however group,2,565.77
4684,Betty Cherry,"525 Ashley Islands Apt. 226, North Robertshire, AL 93027",22639,2024-02-09,30630,share particularly,4,646.96
4684,Betty Cherry,"525 Ashley Islands Apt. 226, North Robertshire, AL 93027",22639,2024-02-09,7458,could tell,1,311.26
4684,Betty Cherry,"525 Ashley Islands Apt. 226, North Robertshire, AL 93027",50499,2024-10-01,93476,subject court,3,378.85
4684,Betty Cherry,"525 Ashley Islands Apt. 226, North Robertshire, AL 93027",50499,2024-10-01,85138,same impact,5,638.88
4684,Betty Cherry,"525 Ashley Islands Apt. 226, North Robertshire, AL 93027",50499,2024-10-01,64717,together system,5,136.24
92221,Todd Castillo MD,"53308 Travis Mount, South Kimberly, PA 37093",48569,2023-12-17,83028,impact reach,1,880.32
92221,Todd Castillo MD,"53308 Travis Mount, South Kimberly, PA 37093",48569,2023-12-17,68778,rule deal,3,111.08
92221,Todd Castillo MD,"53308 Travis Mount, South Kimberly, PA 37093",48569,2023-12-17,13189,store daughter,3,150.25
13887,Joseph Henry,"0435 James Overpass Apt. 805, Murphyfurt, OR 42548",96010,2024-01-27,79139,administration success,1,378.98
13887,Joseph Henry,"0435 James Overpass Apt. 805, Murphyfurt, OR 42548",96010,2024-01-27,27041,popular figure,5,483.9
13887,Joseph Henry,"0435 James Overpass Apt. 805, Murphyfurt, OR 42548",96010,2024-01-27,41078,break of,2,395.12
19529,Amy Wise,"9801 Reed Summit, Chandlerburgh, WY 86968",94575,2024-02-02,84927,team allow,5,332.14
19529,Amy Wise,"9801 Reed Summit, Chandlerburgh, WY 86968",94575,2024-02-02,52265,international watch,2,110.68
19529,Amy Wise,"9801 Reed Summit, Chandlerburgh, WY 86968",94575,2024-02-02,89010,state since,4,773.88
19529,Amy Wise,"9801 Reed Summit, Chandlerburgh, WY 86968",41967,2024-03-14,4361,follow it,1,328.54
19529,Amy Wise,"9801 Reed Summit, Chandlerburgh, WY 86968",41967,2024-03-14,89010,state since,3,773.88
19529,Amy Wise,"9801 Reed Summit, Chandlerburgh, WY 86968",41967,2024-03-14,3588,collection child,4,52.62
45732,Cassandra Rodriguez,"48232 Diana Underpass, Loriside, PA 88766",13596,2024-02-14,30630,share particularly,2,646.96
45732,Cassandra Rodriguez,"48232 Diana Underpass, Loriside, PA 88766",13596,2024-02-14,39680,wait phone,1,390.08
45732,Cassandra Rodriguez,"48232 Diana Underpass, Loriside, PA 88766",12449,2024-06-17,64717,together system,2,136.24
45732,Cassandra Rodriguez,"48232 Diana Underpass, Loriside, PA 88766",12449,2024-06-17,62070,firm it,2,709.83
45732,Cassandra Rodriguez,"48232 Diana Underpass, Loriside, PA 88766",12449,2024-06-17,75590,fill condition,5,803.04
97022,Joshua Smith,"553 Yang Centers, Lake Diana, FM 80479",97436,2024-10-13,44518,build society,3,303.04
97022,Joshua Smith,"553 Yang Centers, Lake Diana, FM 80479",97436,2024-10-13,22733,seat your,1,790.71
97022,Joshua Smith,"553 Yang Centers, Lake Diana, FM 80479",28303,2024-01-27,44214,himself world,3,597.5
90827,David Bell,"2972 Jennings Villages Apt. 645, Skinnerfort, TN 42043",83853,2024-07-13,70918,team clear,5,59.7
90827,David Bell,"2972 Jennings Villages Apt. 645, Skinnerfort, TN 42043",83853,2024-07-13,98176,single similar,2,698.81
90827,David Bell,"2972 Jennings Villages Apt. 645, Skinnerfort, TN 42043",83853,2024-07-13,53539,radio develop,2,458.26
90827,David Bell,"2972 Jennings Villages Apt. 645, Skinnerfort, TN 42043",68121,2024-02-29,62070,firm it,1,709.83
90827,David Bell,"2972 Jennings Villages Apt. 645, Skinnerfort, TN 42043",68121,2024-02-29,10729,hotel degree,4,800.46
90827,David Bell,"2972 Jennings Villages Apt. 645, Skinnerfort, TN 42043",32605,2024-10-19,4459,admit measure,1,737.28
90827,David Bell,"2972 Jennings Villages Apt. 645, Skinnerfort, TN 42043",24311,2024-10-02,59794,economic power,4,146.78
90827,David Bell,"2972 Jennings Villages Apt. 645, Skinnerfort, TN 42043",24311,2024-10-02,66984,car data,4,115.17
90827,David Bell,"2972 Jennings Villages Apt. 645, Skinnerfort, TN 42043",24311,2024-10-02,62335,man series,5,619.45
61619,Alyssa Smith,"7962 Lindsey Pass Suite 914, Kellyshire, IA 14294",21356,2024-02-26,13073,table after,2,92.97
61619,Alyssa Smith,"7962 Lindsey Pass Suite 914, Kellyshire, IA 14294",21356,2024-02-26,57048,central finish,3,349.0
61619,Alyssa Smith,"7962 Lindsey Pass Suite 914, Kellyshire, IA 14294",3680,2024-01-06,83028,impact reach,3,880.32
61619,Alyssa Smith,"7962 Lindsey Pass Suite 914, Kellyshire, IA 14294",3680,2024-01-06,59794,economic power,2,146.78
61619,Alyssa Smith,"7962 Lindsey Pass Suite 914, Kellyshire, IA 14294",3680,2024-01-06,91241,Republican police,2,442.29
61619,Alyssa Smith,"7962 Lindsey Pass Suite 914, Kellyshire, IA 14294",89722,2023-10-31,23504,may somebody,3,223.91
61619,Alyssa Smith,"7962 Lindsey Pass Suite 914, Kellyshire, IA 14294",89722,2023-10-31,41078,break of,1,395.12
61619,Alyssa Smith,"7962 Lindsey Pass Suite 914, Kellyshire, IA 14294",37551,2024-06-27,35618,now suddenly,1,725.87
61619,Alyssa Smith,"7962 Lindsey Pass Suite 914, Kellyshire, IA 14294",8463,2024-08-17,62070,firm it,4,709.83
61619,Alyssa Smith,"7962 Lindsey Pass Suite 914, Kellyshire, IA 14294",8463,2024-08-17,7458,could tell,2,311.26
61619,Alyssa Smith,"7962 Lindsey Pass Suite 914, Kellyshire, IA 14294",8463,2024-08-17,46813,avoid loss,2,58.75
25607,Cathy Anderson PhD,"400 Erin Shoals Suite 091, Carolynville, NC 47841",1117,2024-08-20,7458,could tell,1,311.26
25607,Cathy Anderson PhD,"400 Erin Shoals Suite 091, Carolynville, NC 47841",1117,2024-08-20,48648,some onto,5,35.31
25607,Cathy Anderson PhD,"400 Erin Shoals Suite 091, Carolynville, NC 47841",1117,2024-08-20,78574,pretty little,1,275.46
44052,Amy Hansen,"006 Taylor Heights Apt. 419, Robertsonstad, PW 03619",76956,2023-12-15,44214,himself world,3,597.5
44052,Amy Hansen,"006 Taylor Heights Apt. 419, Robertsonstad, PW 03619",74683,2024-01-29,35577,tough no,1,41.98
44052,Amy Hansen,"006 Taylor Heights Apt. 419, Robertsonstad, PW 03619",74683,2024-01-29,29940,cause here,3,967.4
44052,Amy Hansen,"006 Taylor Heights Apt. 419, Robertsonstad, PW 03619",81161,2024-09-28,58821,yard identify,5,399.75
84569,Kurt Johnson,"1615 Jones Knoll Suite 970, North Lindsayhaven, PR 69136",36769,2024-06-17,64717,together system,3,136.24
75732,Cheryl Green,"75723 Mckenzie Well, North Samuel, AZ 40044",75684,2024-07-06,73670,government leg,3,838.01
75732,Cheryl Green,"75723 Mckenzie Well, North Samuel, AZ 40044",75684,2024-07-06,62762,amount seat,1,379.34
75732,Cheryl Green,"75723 Mckenzie Well, North Samuel, AZ 40044",75684,2024-07-06,78574,pretty little,1,275.46
34445,Sharon Combs,"895 Kelly Loaf Suite 716, East Andrew, ID 88586",84570,2024-05-03,13073,table after,4,92.97
1034,Alec Nguyen DVM,"75507 Dakota Rapid Apt. 237, New Jamesburgh, WY 37271",89504,2024-08-01,13433,positive after,5,154.64
1034,Alec Nguyen DVM,"75507 Dakota Rapid Apt. 237, New Jamesburgh, WY 37271",89504,2024-08-01,78574,pretty little,5,275.46
1034,Alec Nguyen DVM,"75507 Dakota Rapid Apt. 237, New Jamesburgh, WY 37271",89504,2024-08-01,83028,impact reach,3,880.32
1034,Alec Nguyen DVM,"75507 Dakota Rapid Apt. 237, New Jamesburgh, WY 37271",40581,2024-06-21,35740,fly catch,3,408.16
1034,Alec Nguyen DVM,"75507 Dakota Rapid Apt. 237, New Jamesburgh, WY 37271",40581,2024-06-21,41230,church always,2,428.98
923,Victoria Castro,"3745 Sean Hill Suite 663, East Justinside, ND 15027",55377,2024-07-11,1025,against return,4,307.44
923,Victoria Castro,"3745 Sean Hill Suite 663, East Justinside, ND 15027",66307,2023-10-24,70918,team clear,4,59.7
923,Victoria Castro,"3745 Sean Hill Suite 663, East Justinside, ND 15027",66307,2023-10-24,23419,represent which,1,615.92
923,Victoria Castro,"3745 Sean Hill Suite 663, East Justinside, ND 15027",66307,2023-10-24,7458,could tell,4,311.26
923,Victoria Castro,"3745 Sean Hill Suite 663, East Justinside, ND 15027",92324,2024-05-09,88584,law within,5,851.28
923,Victoria Castro,"3745 Sean Hill Suite 663, East Justinside, ND 15027",92324,2024-05-09,7458,could tell,2,311.26
923,Victoria Castro,"3745 Sean Hill Suite 663, East Justinside, ND 15027",27295,2024-07-30,58821,yard identify,2,399.75
923,Victoria Castro,"3745 Sean Hill Suite 663, East Justinside, ND 15027",27295,2024-07-30,31238,church interest,5,54.88
923,Victoria Castro,"3745 Sean Hill Suite 663, East Justinside, ND 15027",27295,2024-07-30,84855,fund account,3,216.8
923,Victoria Castro,"3745 Sean Hill Suite 663, East Justinside, ND 15027",70184,2024-02-27,29940,cause here,3,967.4
72203,William Neal,"97356 Brian Stream, Wrightbury, NJ 95963",59477,2023-10-27,95733,south interview,5,259.25
72203,William Neal,"97356 Brian Stream, Wrightbury, NJ 95963",93117,2024-03-29,35740,fly catch,2,408.16
13480,Tiffany Sanchez,"467 Medina Junction Apt. 506, Stewartborough, MA 08912",5338,2024-02-13,30630,share particularly,5,646.96
99269,Noah Caldwell,"0984 Keith Alley, Youngchester, KS 62449",31129,2024-01-03,22733,seat your,5,790.71
99269,Noah Caldwell,"0984 Keith Alley, Youngchester, KS 62449",95,2024-09-08,99677,game test,5,780.7
99269,Noah Caldwell,"0984 Keith Alley, Youngchester, KS 62449",95,2024-09-08,79139,administration success,5,378.98
99269,Noah Caldwell,"0984 Keith Alley, Youngchester, KS 62449",25729,2023-11-09,10729,hotel degree,3,800.46
99269,Noah Caldwell,"0984 Keith Alley, Youngchester, KS 62449",25729,2023-11-09,10729,hotel degree,1,800.46
99269,Noah Caldwell,"0984 Keith Alley, Youngchester, KS 62449",25729,2023-11-09,99467,entire clear,1,168.62
99269,Noah Caldwell,"0984 Keith Alley, Youngchester, KS 62449",68020,2024-07-27,31238,church interest,5,54.88
18621,Andrew Weeks,"4189 Garcia Light, Lake Christopher, GU 92152",7707,2024-03-24,49358,west build,3,812.37
18621,Andrew Weeks,"4189 Garcia Light, Lake Christopher, GU 92152",7707,2024-03-24,20230,maintain finish,2,37.39
18621,Andrew Weeks,"4189 Garcia Light, Lake Christopher, GU 92152",80232,2024-04-09,67406,threat mission,1,181.57
54677,Emily Love,"1298 Stewart Island Apt. 048, Williamville, MI 57931",17893,2023-11-29,25025,mouth key,4,575.89
54677,Emily Love,"1298 Stewart Island Apt. 048, Williamville, MI 57931",17893,2023-11-29,7628,call thought,4,671.06
54677,Emily Love,"1298 Stewart Island Apt. 048, Williamville, MI 57931",47362,2023-12-19,91362,training force,5,640.29
54677,Emily Love,"1298 Stewart Island Apt. 048, Williamville, MI 57931",47362,2023-12-19,62070,firm it,1,709.83
54677,Emily Love,"1298 Stewart Island Apt. 048, Williamville, MI 57931",47362,2023-12-19,59794,economic power,5,146.78
54677,Emily Love,"1298 Stewart Island Apt. 048, Williamville, MI 57931",54936,2024-01-15,4361,follow it,1,328.54
54677,Emily Love,"1298 Stewart Island Apt. 048, Williamville, MI 57931",54936,2024-01-15,99677,game test,2,780.7
54677,Emily Love,"1298 Stewart Island Apt. 048, Williamville, MI 57931",54936,2024-01-15,13433,positive after,3,154.64
54677,Emily Love,"1298 Stewart Island Apt. 048, Williamville, MI 57931",4280,2024-02-05,35577,tough no,5,41.98
54677,Emily Love,"1298 Stewart Island Apt. 048, Williamville, MI 57931",4280,2024-02-05,83028,impact reach,3,880.32
28102,Mike Fowler,"01890 Davis Greens Apt. 315, New Brittneyview, OH 38441",41414,2024-08-30,29940,cause here,4,967.4
28102,Mike Fowler,"01890 Davis Greens Apt. 315, New Brittneyview, OH 38441",41414,2024-08-30,38980,light together,2,757.42
28102,Mike Fowler,"01890 Davis Greens Apt. 315, New Brittneyview, OH 38441",71850,2024-04-19,3588,collection child,1,52.62
28102,Mike Fowler,"01890 Davis Greens Apt. 315, New Brittneyview, OH 38441",71850,2024-04-19,91362,training force,2,640.29
28102,Mike Fowler,"01890 Davis Greens Apt. 315, New Brittneyview, OH 38441",22513,2024-06-19,39680,wait phone,1,390.08
28102,Mike Fowler,"01890 Davis Greens Apt. 315, New Brittneyview, OH 38441",90847,2024-06-26,46813,avoid loss,5,58.75
28102,Mike Fowler,"01890 Davis Greens Apt. 315, New Brittneyview, OH 38441",90847,2024-06-26,2649,themselves person,2,382.08
28102,Mike Fowler,"01890 Davis Greens Apt. 315, New Brittneyview, OH 38441",306,2024-03-15,84927,team allow,2,332.14
28102,Mike Fowler,"01890 Davis Greens Apt. 315, New Brittneyview, OH 38441",306,2024-03-15,70918,team clear,2,59.7
99823,Jonathan Jones,"4890 Karina Stream, Pattersonburgh, NM 26811",30261,2024-01-22,13189,store daughter,2,150.25
99823,Jonathan Jones,"4890 Karina Stream, Pattersonburgh, NM 26811",43895,2023-11-03,9991,each edge,1,185.47
99823,Jonathan Jones,"4890 Karina Stream, Pattersonburgh, NM 26811",43895,2023-11-03,91241,Republican police,3,442.29
99823,Jonathan Jones,"4890 Karina Stream, Pattersonburgh, NM 26811",43895,2023-11-03,44518,build society,1,303.04
99823,Jonathan Jones,"4890 Karina Stream, Pattersonburgh, NM 26811",39903,2024-02-18,77235,low nor,2,31.54
99823,Jonathan Jones,"4890 Karina Stream, Pattersonburgh, NM 26811",39903,2024-02-18,2649,themselves person,3,382.08
99823,Jonathan Jones,"4890 Karina Stream, Pattersonburgh, NM 26811",84883,2023-11-15,30630,share particularly,3,646.96
62092,Frank Harris,"33720 Stevens Spurs Apt. 000, Dominguezborough, DC 88345",84044,2024-08-05,12041,most easy,5,550.4
62092,Frank Harris,"33720 Stevens Spurs Apt. 000, Dominguezborough, DC 88345",84044,2024-08-05,2649,themselves person,5,382.08
62092,Frank Harris,"33720 Stevens Spurs Apt. 000, Dominguezborough, DC 88345",86480,2024-10-05,73670,government leg,5,838.01
62092,Frank Harris,"33720 Stevens Spurs Apt. 000, Dominguezborough, DC 88345",25833,2024-06-20,4080,reach physical,1,879.22
62092,Frank Harris,"33720 Stevens Spurs Apt. 000, Dominguezborough, DC 88345",25833,2024-06-20,44214,himself world,3,597.5
62092,Frank Harris,"33720 Stevens Spurs Apt. 000, Dominguezborough, DC 88345",58161,2024-07-02,78574,pretty little,3,275.46
62092,Frank Harris,"33720 Stevens Spurs Apt. 000, Dominguezborough, DC 88345",58161,2024-07-02,13433,positive after,2,154.64
62092,Frank Harris,"33720 Stevens Spurs Apt. 000, Dominguezborough, DC 88345",7191,2024-03-25,66223,specific serious,3,763.48
62092,Frank Harris,"33720 Stevens Spurs Apt. 000, Dominguezborough, DC 88345",7191,2024-03-25,31238,church interest,2,54.88
14178,Kathleen Torres,"5647 Franklin Villages Apt. 905, Harrishaven, WV 71169",17210,2024-01-22,27041,popular figure,2,483.9
14178,Kathleen Torres,"5647 Franklin Villages Apt. 905, Harrishaven, WV 71169",17210,2024-01-22,7458,could tell,1,311.26
14178,Kathleen Torres,"5647 Franklin Villages Apt. 905, Harrishaven, WV 71169",17210,2024-01-22,37534,dark few,4,290.77
14178,Kathleen Torres,"5647 Franklin Villages Apt. 905, Harrishaven, WV 71169",99359,2024-08-08,70166,let candidate,4,337.72
14178,Kathleen Torres,"5647 Franklin Villages Apt. 905, Harrishaven, WV 71169",99359,2024-08-08,60205,probably character,5,828.78
14178,Kathleen Torres,"5647 Franklin Villages Apt. 905, Harrishaven, WV 71169",9859,2024-02-15,24491,friend senior,5,785.53
14178,Kathleen Torres,"5647 Franklin Villages Apt. 905, Harrishaven, WV 71169",21376,2024-02-16,65859,however group,4,565.77
14178,Kathleen Torres,"5647 Franklin Villages Apt. 905, Harrishaven, WV 71169",32179,2024-03-07,74698,activity both,1,912.19
18803,Jennifer Lawrence,"157 Harper Crossing, Cassandraville, CA 56600",34382,2023-12-03,13073,table after,3,92.97
18803,Jennifer Lawrence,"157 Harper Crossing, Cassandraville, CA 56600",58619,2024-08-11,62170,choice compare,4,506.51
18803,Jennifer Lawrence,"157 Harper Crossing, Cassandraville, CA 56600",88880,2024-08-14,49358,west build,1,812.37
99949,Kara Wilson,"1946 Matthew Trace, Lake Peter, MT 42558",35709,2024-08-02,83277,west western,1,882.67
99949,Kara Wilson,"1946 Matthew Trace, Lake Peter, MT 42558",35709,2024-08-02,5537,why day,2,432.56
99949,Kara Wilson,"1946 Matthew Trace, Lake Peter, MT 42558",35709,2024-08-02,41230,church always,4,428.98
99949,Kara Wilson,"1946 Matthew Trace, Lake Peter, MT 42558",7503,2023-10-30,13189,store daughter,3,150.25
99949,Kara Wilson,"1946 Matthew Trace, Lake Peter, MT 42558",7503,2023-10-30,30480,area world,5,919.25
99949,Kara Wilson,"1946 Matthew Trace, Lake Peter, MT 42558",7503,2023-10-30,35740,fly catch,5,408.16
99949,Kara Wilson,"1946 Matthew Trace, Lake Peter, MT 42558",44875,2024-04-20,93476,subject court,5,378.85
99949,Kara Wilson,"1946 Matthew Trace, Lake Peter, MT 42558",44875,2024-04-20,83028,impact reach,3,880.32
99949,Kara Wilson,"1946 Matthew Trace, Lake Peter, MT 42558",44875,2024-04-20,41230,church always,5,428.98
22267,Mark Parker,"8507 Brian Fort, Jonestown, CT 01188",50984,2024-07-28,4080,reach physical,3,879.22
22267,Mark Parker,"8507 Brian Fort, Jonestown, CT 01188",50984,2024-07-28,93476,subject court,4,378.85
22267,Mark Parker,"8507 Brian Fort, Jonestown, CT 01188",43750,2024-02-21,78574,pretty little,3,275.46
22267,Mark Parker,"8507 Brian Fort, Jonestown, CT 01188",43750,2024-02-21,57048,central finish,4,349.0
22267,Mark Parker,"8507 Brian Fort, Jonestown, CT 01188",61799,2024-07-29,64717,together system,2,136.24
22267,Mark Parker,"8507 Brian Fort, Jonestown, CT 01188",24458,2024-09-12,25217,case full,3,221.27
22267,Mark Parker,"8507 Brian Fort, Jonestown, CT 01188",81450,2024-01-09,3436,he pattern,5,504.18
91201,Michael Clark,"Unit 3704 Box 7176, DPO AE 66517",98090,2024-01-10,5537,why day,3,432.56
91201,Michael Clark,"Unit 3704 Box 7176, DPO AE 66517",97301,2023-11-29,12041,most easy,1,550.4
91201,Michael Clark,"Unit 3704 Box 7176, DPO AE 66517",32666,2023-12-27,67406,threat mission,1,181.57
91201,Michael Clark,"Unit 3704 Box 7176, DPO AE 66517",32666,2023-12-27,92810,citizen dream,2,876.79
91201,Michael Clark,"Unit 3704 Box 7176, DPO AE 66517",32666,2023-12-27,22733,seat your,2,790.71
91201,Michael Clark,"Unit 3704 Box 7176, DPO AE 66517",2070,2023-12-21,77235,low nor,3,31.54
91201,Michael Clark,"Unit 3704 Box 7176, DPO AE 66517",2070,2023-12-21,23504,may somebody,2,223.91
91201,Michael Clark,"Unit 3704 Box 7176, DPO AE 66517",2070,2023-12-21,62335,man series,2,619.45
87390,Kara Rogers,"PSC 7091, Box 0193, APO AP 52813",82544,2024-03-18,62170,choice compare,1,506.51
87390,Kara Rogers,"PSC 7091, Box 0193, APO AP 52813",62021,2024-01-14,24491,friend senior,4,785.53
87390,Kara Rogers,"PSC 7091, Box 0193, APO AP 52813",62021,2024-01-14,30630,share particularly,5,646.96
87390,Kara Rogers,"PSC 7091, Box 0193, APO AP 52813",62021,2024-01-14,98176,single similar,4,698.81
87390,Kara Rogers,"PSC 7091, Box 0193, APO AP 52813",96894,2024-09-24,65859,however group,5,565.77
87390,Kara Rogers,"PSC 7091, Box 0193, APO AP 52813",96894,2024-09-24,57048,central finish,1,349.0
87390,Kara Rogers,"PSC 7091, Box 0193, APO AP 52813",96894,2024-09-24,9868,reduce first,3,882.4
38813,Anthony Perez,"60130 Young Crest, Martinezstad, MI 65261",66303,2024-07-02,99467,entire clear,3,168.62
38813,Anthony Perez,"60130 Young Crest, Martinezstad, MI 65261",66303,2024-07-02,92810,citizen dream,1,876.79
