client_id,nom_client,adresse_client,devis_id,date_devis,produit_id,nom_produit,quantité,prix_unitaire
93815,Eric Cox,"385 Osborne Pike, Lake Amanda, NV 33526",66755,2024-05-07,58821,yard identify,2,399.75
93815,Eric Cox,"385 Osborne Pike, Lake Amanda, NV 33526",66755,2024-05-07,41078,break of,1,395.12
17062,William Rice,"267 David Court, Savagechester, ND 36139",83989,2024-06-18,99467,entire clear,3,168.62
17062,William Rice,"267 David Court, Savagechester, ND 36139",30173,2024-10-14,30630,share particularly,4,646.96
17062,William Rice,"267 David Court, Savagechester, ND 36139",30173,2024-10-14,38257,few trade,4,712.15
17062,William Rice,"267 David Court, Savagechester, ND 36139",30173,2024-10-14,83028,impact reach,5,880.32
94760,Kaitlyn Thompson,"Unit 3447 Box 8277, DPO AE 07819",61116,2024-01-14,39680,wait phone,2,390.08
94760,Kaitlyn Thompson,"Unit 3447 Box 8277, DPO AE 07819",61116,2024-01-14,9991,each edge,2,185.47
94760,Kaitlyn Thompson,"Unit 3447 Box 8277, DPO AE 07819",61116,2024-01-14,13433,positive after,4,154.64
94760,Kaitlyn Thompson,"Unit 3447 Box 8277, DPO AE 07819",70778,2024-09-14,60947,front letter,2,793.46
62407,Mrs. Gina King,"217 Owens Crescent, Claudiashire, SC 30105",91568,2024-06-30,46813,avoid loss,5,58.75
55166,Cindy Hawkins,"272 Heather Forest Suite 299, Reyesland, KS 92883",93721,2024-04-30,39680,wait phone,1,390.08
55166,Cindy Hawkins,"272 Heather Forest Suite 299, Reyesland, KS 92883",39132,2024-03-01,23504,may somebody,1,223.91
55166,Cindy Hawkins,"272 Heather Forest Suite 299, Reyesland, KS 92883",39132,2024-03-01,62070,firm it,5,709.83
55166,Cindy Hawkins,"272 Heather Forest Suite 299, Reyesland, KS 92883",39132,2024-03-01,66986,stay away,1,171.66
55166,Cindy Hawkins,"272 Heather Forest Suite 299, Reyesland, KS 92883",38266,2024-08-05,4080,reach physical,4,879.22
55166,Cindy Hawkins,"272 Heather Forest Suite 299, Reyesland, KS 92883",38266,2024-08-05,84927,team allow,1,332.14
55166,Cindy Hawkins,"272 Heather Forest Suite 299, Reyesland, KS 92883",38266,2024-08-05,35577,tough no,5,41.98
47536,William Carter,"97991 White Mountains, Lambfort, MN 18137",25515,2024-06-25,95733,south interview,5,259.25
47536,William Carter,"97991 White Mountains, Lambfort, MN 18137",25515,2024-06-25,78574,pretty little,4,275.46
34574,Harold Diaz,"442 Brent Hill Suite 198, East Carrie, TX 46268",52295,2024-09-12,4361,follow it,3,328.54
42405,David Meyer,"96241 Dawn Lane, Smithmouth, NC 09730",20520,2024-05-06,31238,church interest,1,54.88
42405,David Meyer,"96241 Dawn Lane, Smithmouth, NC 09730",63318,2024-01-29,13073,table after,2,92.97
42405,David Meyer,"96241 Dawn Lane, Smithmouth, NC 09730",63318,2024-01-29,38257,few trade,3,712.15
42405,David Meyer,"96241 Dawn Lane, Smithmouth, NC 09730",63318,2024-01-29,78574,pretty little,2,275.46
42405,David Meyer,"96241 Dawn Lane, Smithmouth, NC 09730",47977,2023-11-06,48648,some onto,5,35.31
42405,David Meyer,"96241 Dawn Lane, Smithmouth, NC 09730",47977,2023-11-06,9868,reduce first,4,882.4
42405,David Meyer,"96241 Dawn Lane, Smithmouth, NC 09730",47977,2023-11-06,10729,hotel degree,4,800.46
48166,Brittney Saunders,"994 Samuel Valley, North Rachelview, ID 27046",31749,2023-10-27,29940,cause here,2,967.4
48166,Brittney Saunders,"994 Samuel Valley, North Rachelview, ID 27046",31749,2023-10-27,41230,church always,4,428.98
48166,Brittney Saunders,"994 Samuel Valley, North Rachelview, ID 27046",31749,2023-10-27,64717,together system,4,136.24
48166,Brittney Saunders,"994 Samuel Valley, North Rachelview, ID 27046",28798,2024-05-05,92810,citizen dream,4,876.79
48166,Brittney Saunders,"994 Samuel Valley, North Rachelview, ID 27046",28798,2024-05-05,79139,administration success,1,378.98
48166,Brittney Saunders,"994 Samuel Valley, North Rachelview, ID 27046",28798,2024-05-05,3588,collection child,4,52.62
48166,Brittney Saunders,"994 Samuel Valley, North Rachelview, ID 27046",64641,2024-10-11,30480,area world,4,919.25
87065,Sharon Daugherty,"78199 Thomas Lodge Apt. 805, North Katherinetown, OH 34044",16222,2024-07-06,89010,state since,5,773.88
87065,Sharon Daugherty,"78199 Thomas Lodge Apt. 805, North Katherinetown, OH 34044",16222,2024-07-06,84855,fund account,4,216.8
87065,Sharon Daugherty,"78199 Thomas Lodge Apt. 805, North Katherinetown, OH 34044",16222,2024-07-06,99467,entire clear,3,168.62
87065,Sharon Daugherty,"78199 Thomas Lodge Apt. 805, North Katherinetown, OH 34044",26709,2023-11-27,65859,however group,4,565.77
87065,Sharon Daugherty,"78199 Thomas Lodge Apt. 805, North Katherinetown, OH 34044",28096,2024-07-25,25025,mouth key,3,575.89
49505,Shaun Jimenez,"6149 Brown Gardens Apt. 061, Rodriguezstad, RI 87065",43083,2024-02-05,62070,firm it,3,709.83
49505,Shaun Jimenez,"6149 Brown Gardens Apt. 061, Rodriguezstad, RI 87065",70832,2024-09-02,91241,Republican police,4,442.29
49505,Shaun Jimenez,"6149 Brown Gardens Apt. 061, Rodriguezstad, RI 87065",70832,2024-09-02,23504,may somebody,3,223.91
49505,Shaun Jimenez,"6149 Brown Gardens Apt. 061, Rodriguezstad, RI 87065",70832,2024-09-02,38980,light together,4,757.42
49505,Shaun Jimenez,"6149 Brown Gardens Apt. 061, Rodriguezstad, RI 87065",31046,2023-12-17,46813,avoid loss,4,58.75
66113,Phillip Austin,"0362 Kevin Trafficway, Erikachester, KY 63180",39239,2024-04-27,35740,fly catch,4,408.16
66113,Phillip Austin,"0362 Kevin Trafficway, Erikachester, KY 63180",39239,2024-04-27,60947,front letter,5,793.46
66113,Phillip Austin,"0362 Kevin Trafficway, Erikachester, KY 63180",39239,2024-04-27,67406,threat mission,1,181.57
40739,Jeremy Martin,"2251 Edwin Squares Suite 068, Freemanton, NY 04289",71697,2024-08-24,35618,now suddenly,4,725.87
40739,Jeremy Martin,"2251 Edwin Squares Suite 068, Freemanton, NY 04289",71697,2024-08-24,70552,blood sister,3,901.46
40739,Jeremy Martin,"2251 Edwin Squares Suite 068, Freemanton, NY 04289",71697,2024-08-24,27041,popular figure,4,483.9
40739,Jeremy Martin,"2251 Edwin Squares Suite 068, Freemanton, NY 04289",1268,2023-11-30,83028,impact reach,2,880.32
40739,Jeremy Martin,"2251 Edwin Squares Suite 068, Freemanton, NY 04289",1268,2023-11-30,25217,case full,3,221.27
40739,Jeremy Martin,"2251 Edwin Squares Suite 068, Freemanton, NY 04289",28854,2024-08-23,65859,however group,2,565.77
40739,Jeremy Martin,"2251 Edwin Squares Suite 068, Freemanton, NY 04289",28854,2024-08-23,3588,collection child,4,52.62
93746,Brenda Roberts,"182 Frank Plains, Leeland, NE 57801",97090,2024-08-25,93476,subject court,1,378.85
93746,Brenda Roberts,"182 Frank Plains, Leeland, NE 57801",11156,2024-04-20,2649,themselves person,2,382.08
49083,Lindsay Boyd,"7049 Boone Forks Suite 450, Peterberg, NJ 77709",312,2024-02-23,27041,popular figure,5,483.9
49083,Lindsay Boyd,"7049 Boone Forks Suite 450, Peterberg, NJ 77709",312,2024-02-23,5537,why day,2,432.56
65238,Kathleen Stephens,"Unit 7043 Box 0331, DPO AA 49199",80072,2024-05-03,2649,themselves person,4,382.08
65238,Kathleen Stephens,"Unit 7043 Box 0331, DPO AA 49199",80072,2024-05-03,70918,team clear,1,59.7
65238,Kathleen Stephens,"Unit 7043 Box 0331, DPO AA 49199",80072,2024-05-03,35577,tough no,1,41.98
65238,Kathleen Stephens,"Unit 7043 Box 0331, DPO AA 49199",23179,2024-07-01,58821,yard identify,4,399.75
65238,Kathleen Stephens,"Unit 7043 Box 0331, DPO AA 49199",23179,2024-07-01,23504,may somebody,4,223.91
3359,Lisa Douglas,"64416 Erika Motorway Suite 399, North Brandonborough, GA 39360",71252,2024-02-24,53539,radio develop,1,458.26
3359,Lisa Douglas,"64416 Erika Motorway Suite 399, North Brandonborough, GA 39360",71252,2024-02-24,31238,church interest,3,54.88
73774,Aaron Decker,"2187 Shelby Creek, New Charleston, AS 51790",3117,2024-06-19,23419,represent which,4,615.92
73774,Aaron Decker,"2187 Shelby Creek, New Charleston, AS 51790",3117,2024-06-19,59794,economic power,1,146.78
73774,Aaron Decker,"2187 Shelby Creek, New Charleston, AS 51790",15090,2023-12-10,23419,represent which,2,615.92
73774,Aaron Decker,"2187 Shelby Creek, New Charleston, AS 51790",15090,2023-12-10,35740,fly catch,1,408.16
721,Jennifer Atkins,"56000 Terry Road, Wallaceton, UT 92320",35561,2023-11-02,35740,fly catch,1,408.16
721,Jennifer Atkins,"56000 Terry Road, Wallaceton, UT 92320",35561,2023-11-02,37534,dark few,2,290.77
721,Jennifer Atkins,"56000 Terry Road, Wallaceton, UT 92320",89072,2024-02-06,7458,could tell,5,311.26
721,Jennifer Atkins,"56000 Terry Road, Wallaceton, UT 92320",89072,2024-02-06,7458,could tell,5,311.26
721,Jennifer Atkins,"56000 Terry Road, Wallaceton, UT 92320",89072,2024-02-06,52265,international watch,1,110.68
22969,Matthew Carr,"PSC 8673, Box 3619, APO AA 57992",37271,2024-04-12,77235,low nor,5,31.54
22969,Matthew Carr,"PSC 8673, Box 3619, APO AA 57992",37271,2024-04-12,27041,popular figure,5,483.9
80132,Seth Mendez,"USCGC Gould, FPO AP 63804",63315,2024-06-27,39680,wait phone,2,390.08
80132,Seth Mendez,"USCGC Gould, FPO AP 63804",63315,2024-06-27,60947,front letter,4,793.46
63439,Heidi Aguilar,"26618 Rebecca Square Suite 906, Joshuaview, VI 22365",93133,2024-07-22,98054,if top,5,973.01
63439,Heidi Aguilar,"26618 Rebecca Square Suite 906, Joshuaview, VI 22365",93133,2024-07-22,58821,yard identify,4,399.75
63439,Heidi Aguilar,"26618 Rebecca Square Suite 906, Joshuaview, VI 22365",93133,2024-07-22,31737,pull idea,5,700.12
63439,Heidi Aguilar,"26618 Rebecca Square Suite 906, Joshuaview, VI 22365",80378,2024-01-22,27041,popular figure,4,483.9
63439,Heidi Aguilar,"26618 Rebecca Square Suite 906, Joshuaview, VI 22365",80378,2024-01-22,79139,administration success,1,378.98
63439,Heidi Aguilar,"26618 Rebecca Square Suite 906, Joshuaview, VI 22365",80378,2024-01-22,9991,each edge,5,185.47
33181,Jeremy Perkins,"2074 Bennett Alley, Yvettemouth, SC 88822",68660,2024-08-16,31737,pull idea,4,700.12
33181,Jeremy Perkins,"2074 Bennett Alley, Yvettemouth, SC 88822",68660,2024-08-16,5537,why day,5,432.56
22601,Brittany Walton,"286 Smith Overpass, West Anthony, AL 51912",67062,2024-07-24,74698,activity both,4,912.19
1617,Amy Shaw,"759 Vanessa Grove, West Dawn, UT 14455",69473,2023-11-17,84855,fund account,2,216.8
1617,Amy Shaw,"759 Vanessa Grove, West Dawn, UT 14455",69473,2023-11-17,59794,economic power,1,146.78
1617,Amy Shaw,"759 Vanessa Grove, West Dawn, UT 14455",69473,2023-11-17,66986,stay away,1,171.66
1617,Amy Shaw,"759 Vanessa Grove, West Dawn, UT 14455",82772,2023-11-28,92810,citizen dream,2,876.79
1617,Amy Shaw,"759 Vanessa Grove, West Dawn, UT 14455",82772,2023-11-28,35618,now suddenly,1,725.87
1617,Amy Shaw,"759 Vanessa Grove, West Dawn, UT 14455",21779,2024-06-19,13892,son how,5,889.57
1617,Amy Shaw,"759 Vanessa Grove, West Dawn, UT 14455",21779,2024-06-19,29940,cause here,1,967.4
67703,Brian Reyes,"232 Amanda Shores Suite 205, Cardenasland, OH 84309",17051,2024-05-30,83028,impact reach,1,880.32
67703,Brian Reyes,"232 Amanda Shores Suite 205, Cardenasland, OH 84309",17051,2024-05-30,91241,Republican police,4,442.29
67703,Brian Reyes,"232 Amanda Shores Suite 205, Cardenasland, OH 84309",19889,2024-05-23,10729,hotel degree,4,800.46
78385,Kimberly Nguyen,"966 Antonio Cove, West Heather, NV 78714",31582,2024-08-16,14861,social ahead,5,118.94
80721,Devon Perez,"459 Keith Place, South Jacqueline, FM 31564",27750,2024-07-07,20230,maintain finish,4,37.39
80721,Devon Perez,"459 Keith Place, South Jacqueline, FM 31564",27750,2024-07-07,87329,worker organization,3,990.26
31562,Mary Harris,"2770 Dawn Islands Apt. 475, New Stevenmouth, NY 37440",16577,2023-12-25,23419,represent which,1,615.92
31562,Mary Harris,"2770 Dawn Islands Apt. 475, New Stevenmouth, NY 37440",38249,2024-09-11,62335,man series,4,619.45
68256,Jacob Oconnor,"86797 Walter Burgs, Thompsonton, NY 97616",84054,2023-12-07,68778,rule deal,2,111.08
12962,Karen Perez,"6066 Margaret Street Suite 971, West Eric, WA 10236",6339,2024-03-25,9868,reduce first,1,882.4
83880,Mr. Andrew Parker,"4698 Michael Glens Apt. 407, West Jennifermouth, AR 00667",94827,2024-09-28,62335,man series,3,619.45
83880,Mr. Andrew Parker,"4698 Michael Glens Apt. 407, West Jennifermouth, AR 00667",94827,2024-09-28,37534,dark few,5,290.77
83880,Mr. Andrew Parker,"4698 Michael Glens Apt. 407, West Jennifermouth, AR 00667",94827,2024-09-28,25025,mouth key,5,575.89
86251,Larry Hodges,"9932 Yates Glens Suite 211, Derrickside, VI 37475",94395,2024-10-07,99467,entire clear,4,168.62
86251,Larry Hodges,"9932 Yates Glens Suite 211, Derrickside, VI 37475",94395,2024-10-07,97994,remain discussion,4,534.48
86251,Larry Hodges,"9932 Yates Glens Suite 211, Derrickside, VI 37475",94395,2024-10-07,99467,entire clear,1,168.62
86251,Larry Hodges,"9932 Yates Glens Suite 211, Derrickside, VI 37475",14215,2024-05-30,93476,subject court,1,378.85
3115,Shirley Bates,"3063 Cheryl Square Apt. 838, South Philliptown, NV 04470",67322,2024-05-29,14861,social ahead,2,118.94
3115,Shirley Bates,"3063 Cheryl Square Apt. 838, South Philliptown, NV 04470",7975,2023-10-28,62070,firm it,1,709.83
24342,Maria Howard,"330 Garcia Mission Apt. 994, Sarahfort, VI 05030",46069,2023-11-28,49358,west build,5,812.37
73762,Brett Thompson,"6736 Proctor Fort, Rebeccaville, WI 35548",76308,2023-11-06,88584,law within,2,851.28
73762,Brett Thompson,"6736 Proctor Fort, Rebeccaville, WI 35548",76308,2023-11-06,99677,game test,5,780.7
73762,Brett Thompson,"6736 Proctor Fort, Rebeccaville, WI 35548",17241,2023-12-02,84927,team allow,3,332.14
73762,Brett Thompson,"6736 Proctor Fort, Rebeccaville, WI 35548",17241,2023-12-02,24491,friend senior,3,785.53
73762,Brett Thompson,"6736 Proctor Fort, Rebeccaville, WI 35548",17241,2023-12-02,24491,friend senior,4,785.53
43099,Morgan Jordan,"443 Douglas Point Apt. 582, Lake Jasonfurt, MT 54223",26189,2024-05-07,4361,follow it,1,328.54
43099,Morgan Jordan,"443 Douglas Point Apt. 582, Lake Jasonfurt, MT 54223",72231,2024-06-12,87329,worker organization,1,990.26
43099,Morgan Jordan,"443 Douglas Point Apt. 582, Lake Jasonfurt, MT 54223",72231,2024-06-12,29940,cause here,3,967.4
43099,Morgan Jordan,"443 Douglas Point Apt. 582, Lake Jasonfurt, MT 54223",93508,2024-04-14,27041,popular figure,1,483.9
43099,Morgan Jordan,"443 Douglas Point Apt. 582, Lake Jasonfurt, MT 54223",93508,2024-04-14,62762,amount seat,2,379.34
43099,Morgan Jordan,"443 Douglas Point Apt. 582, Lake Jasonfurt, MT 54223",93508,2024-04-14,25025,mouth key,1,575.89
43340,Jennifer Jackson,"92602 Brenda Harbors Suite 500, North Christinaberg, FL 95797",42083,2023-11-14,38257,few trade,2,712.15
43340,Jennifer Jackson,"92602 Brenda Harbors Suite 500, North Christinaberg, FL 95797",53233,2023-12-09,88584,law within,5,851.28
43340,Jennifer Jackson,"92602 Brenda Harbors Suite 500, North Christinaberg, FL 95797",53233,2023-12-09,2235,senior work,5,871.17
43340,Jennifer Jackson,"92602 Brenda Harbors Suite 500, North Christinaberg, FL 95797",53233,2023-12-09,98054,if top,4,973.01
2365,Jason Clark,"28423 Shannon Mills, Alexandrahaven, NE 44074",61038,2024-01-23,4459,admit measure,5,737.28
2365,Jason Clark,"28423 Shannon Mills, Alexandrahaven, NE 44074",61038,2024-01-23,37534,dark few,1,290.77
2365,Jason Clark,"28423 Shannon Mills, Alexandrahaven, NE 44074",83780,2024-02-02,44214,himself world,4,597.5
2365,Jason Clark,"28423 Shannon Mills, Alexandrahaven, NE 44074",5571,2024-08-26,92810,citizen dream,5,876.79
2365,Jason Clark,"28423 Shannon Mills, Alexandrahaven, NE 44074",5571,2024-08-26,35618,now suddenly,4,725.87
35062,Michael Lam,"99356 Miller Knolls Apt. 568, Lambertside, WY 77132",74080,2024-08-20,9991,each edge,3,185.47
35062,Michael Lam,"99356 Miller Knolls Apt. 568, Lambertside, WY 77132",74080,2024-08-20,38257,few trade,5,712.15
78143,James Carter,"698 Ryan Mountain, Harperside, LA 34941",22921,2024-02-09,49358,west build,4,812.37
78143,James Carter,"698 Ryan Mountain, Harperside, LA 34941",71116,2023-12-13,44214,himself world,5,597.5
78143,James Carter,"698 Ryan Mountain, Harperside, LA 34941",71116,2023-12-13,60947,front letter,3,793.46
78143,James Carter,"698 Ryan Mountain, Harperside, LA 34941",71116,2023-12-13,91362,training force,5,640.29
78143,James Carter,"698 Ryan Mountain, Harperside, LA 34941",85208,2024-08-19,60947,front letter,2,793.46
78143,James Carter,"698 Ryan Mountain, Harperside, LA 34941",85208,2024-08-19,83277,west western,4,882.67
78143,James Carter,"698 Ryan Mountain, Harperside, LA 34941",85208,2024-08-19,22733,seat your,2,790.71
18910,Sarah Myers,"9412 Gilbert Parks, New Melvin, MN 14161",20333,2024-02-15,73670,government leg,5,838.01
18910,Sarah Myers,"9412 Gilbert Parks, New Melvin, MN 14161",6643,2023-11-05,5537,why day,3,432.56
61830,Dr. Jack Diaz PhD,"8398 Gonzalez View Apt. 344, Clarkshire, ND 92602",21374,2024-02-27,27975,make site,3,254.19
61830,Dr. Jack Diaz PhD,"8398 Gonzalez View Apt. 344, Clarkshire, ND 92602",21374,2024-02-27,20230,maintain finish,3,37.39
61830,Dr. Jack Diaz PhD,"8398 Gonzalez View Apt. 344, Clarkshire, ND 92602",21374,2024-02-27,44518,build society,3,303.04
61830,Dr. Jack Diaz PhD,"8398 Gonzalez View Apt. 344, Clarkshire, ND 92602",62894,2023-12-24,49358,west build,3,812.37
61830,Dr. Jack Diaz PhD,"8398 Gonzalez View Apt. 344, Clarkshire, ND 92602",62894,2023-12-24,70552,blood sister,4,901.46
61830,Dr. Jack Diaz PhD,"8398 Gonzalez View Apt. 344, Clarkshire, ND 92602",62894,2023-12-24,27975,make site,5,254.19
61830,Dr. Jack Diaz PhD,"8398 Gonzalez View Apt. 344, Clarkshire, ND 92602",67473,2024-09-24,23504,may somebody,2,223.91
61830,Dr. Jack Diaz PhD,"8398 Gonzalez View Apt. 344, Clarkshire, ND 92602",67473,2024-09-24,13892,son how,5,889.57
61830,Dr. Jack Diaz PhD,"8398 Gonzalez View Apt. 344, Clarkshire, ND 92602",67473,2024-09-24,66984,car data,4,115.17
84959,Curtis Barnes,"363 Ballard Streets, Collinsmouth, ME 93999",54855,2024-04-06,70552,blood sister,3,901.46
84959,Curtis Barnes,"363 Ballard Streets, Collinsmouth, ME 93999",54855,2024-04-06,25025,mouth key,1,575.89
84959,Curtis Barnes,"363 Ballard Streets, Collinsmouth, ME 93999",54855,2024-04-06,84855,fund account,3,216.8
84959,Curtis Barnes,"363 Ballard Streets, Collinsmouth, ME 93999",1540,2024-09-13,99467,entire clear,1,168.62
96076,Julia Berg,"48955 Fields Light, Williamburgh, CT 07199",24887,2024-04-19,2235,senior work,5,871.17
96076,Julia Berg,"48955 Fields Light, Williamburgh, CT 07199",24887,2024-04-19,37001,draw beyond,2,478.75
96076,Julia Berg,"48955 Fields Light, Williamburgh, CT 07199",59150,2024-08-15,70552,blood sister,1,901.46
96076,Julia Berg,"48955 Fields Light, Williamburgh, CT 07199",59150,2024-08-15,13892,son how,5,889.57
96076,Julia Berg,"48955 Fields Light, Williamburgh, CT 07199",59150,2024-08-15,91241,Republican police,5,442.29
53200,Bryce King,"USS Cruz, FPO AE 02853",8035,2024-03-29,1025,against return,4,307.44
53200,Bryce King,"USS Cruz, FPO AE 02853",8035,2024-03-29,20230,maintain finish,1,37.39
53200,Bryce King,"USS Cruz, FPO AE 02853",8035,2024-03-29,13892,son how,2,889.57
21478,James Mays,"5247 Johnson Station, Lake Aliciamouth, VI 65219",71585,2024-02-12,77235,low nor,4,31.54
21478,James Mays,"5247 Johnson Station, Lake Aliciamouth, VI 65219",71585,2024-02-12,75590,fill condition,3,803.04
21478,James Mays,"5247 Johnson Station, Lake Aliciamouth, VI 65219",71585,2024-02-12,89010,state since,5,773.88
92993,Thomas Ferguson,"6796 Ronald Glen, Andersonberg, NM 86108",91170,2024-06-28,7628,call thought,2,671.06
92993,Thomas Ferguson,"6796 Ronald Glen, Andersonberg, NM 86108",91170,2024-06-28,75590,fill condition,2,803.04
92993,Thomas Ferguson,"6796 Ronald Glen, Andersonberg, NM 86108",91170,2024-06-28,67406,threat mission,3,181.57
12251,Timothy Carney,"676 Quinn Park Apt. 693, Port Oscar, MD 11881",21211,2024-01-09,31238,church interest,5,54.88
12251,Timothy Carney,"676 Quinn Park Apt. 693, Port Oscar, MD 11881",21211,2024-01-09,84855,fund account,3,216.8
9169,Darren Castro,"045 Victoria Circles, West Davidtown, MO 88211",59724,2023-12-19,23419,represent which,5,615.92
9169,Darren Castro,"045 Victoria Circles, West Davidtown, MO 88211",59724,2023-12-19,79139,administration success,3,378.98
9169,Darren Castro,"045 Victoria Circles, West Davidtown, MO 88211",34386,2024-08-21,34209,new family,5,339.87
13164,Jacob Baker,"45790 Harris Trace Apt. 584, Johnfort, VA 42979",51612,2024-07-04,83277,west western,5,882.67
13164,Jacob Baker,"45790 Harris Trace Apt. 584, Johnfort, VA 42979",51612,2024-07-04,14861,social ahead,4,118.94
13164,Jacob Baker,"45790 Harris Trace Apt. 584, Johnfort, VA 42979",5008,2024-02-28,58821,yard identify,1,399.75
13164,Jacob Baker,"45790 Harris Trace Apt. 584, Johnfort, VA 42979",5008,2024-02-28,52265,international watch,5,110.68
13164,Jacob Baker,"45790 Harris Trace Apt. 584, Johnfort, VA 42979",5008,2024-02-28,24491,friend senior,3,785.53
13164,Jacob Baker,"45790 Harris Trace Apt. 584, Johnfort, VA 42979",29349,2024-06-21,64717,together system,2,136.24
13164,Jacob Baker,"45790 Harris Trace Apt. 584, Johnfort, VA 42979",29349,2024-06-21,85138,same impact,4,638.88
13164,Jacob Baker,"45790 Harris Trace Apt. 584, Johnfort, VA 42979",29349,2024-06-21,75590,fill condition,1,803.04
35719,Sarah Fitzgerald,"450 Carlson Cove Suite 002, Ericview, MD 45584",39473,2024-03-18,4459,admit measure,4,737.28
35719,Sarah Fitzgerald,"450 Carlson Cove Suite 002, Ericview, MD 45584",39473,2024-03-18,34209,new family,3,339.87
35719,Sarah Fitzgerald,"450 Carlson Cove Suite 002, Ericview, MD 45584",94743,2024-08-20,22733,seat your,1,790.71
35719,Sarah Fitzgerald,"450 Carlson Cove Suite 002, Ericview, MD 45584",94743,2024-08-20,29940,cause here,3,967.4
1341,Joseph Weaver,"Unit 9842 Box 3360, DPO AP 14452",91611,2024-07-25,29397,level visit,4,346.42
1341,Joseph Weaver,"Unit 9842 Box 3360, DPO AP 14452",91611,2024-07-25,66986,stay away,4,171.66
1341,Joseph Weaver,"Unit 9842 Box 3360, DPO AP 14452",91611,2024-07-25,99467,entire clear,2,168.62
27408,Veronica Haas,"1039 Rocha Branch, Port Jessicachester, AR 64714",94979,2024-07-28,91241,Republican police,3,442.29
27408,Veronica Haas,"1039 Rocha Branch, Port Jessicachester, AR 64714",94979,2024-07-28,13073,table after,4,92.97
27408,Veronica Haas,"1039 Rocha Branch, Port Jessicachester, AR 64714",80311,2023-12-28,27041,popular figure,2,483.9
27408,Veronica Haas,"1039 Rocha Branch, Port Jessicachester, AR 64714",80311,2023-12-28,58821,yard identify,2,399.75
75394,Mr. Paul French Jr.,"737 Thomas Extensions Apt. 912, Morrisborough, NC 59841",47361,2024-06-25,25217,case full,2,221.27
75394,Mr. Paul French Jr.,"737 Thomas Extensions Apt. 912, Morrisborough, NC 59841",47361,2024-06-25,23419,represent which,2,615.92
75394,Mr. Paul French Jr.,"737 Thomas Extensions Apt. 912, Morrisborough, NC 59841",47361,2024-06-25,98176,single similar,5,698.81
72815,Kathryn Ellis,"Unit 7862 Box 7215, DPO AP 24047",4671,2024-05-21,84927,team allow,2,332.14
72815,Kathryn Ellis,"Unit 7862 Box 7215, DPO AP 24047",4671,2024-05-21,30630,share particularly,1,646.96
72815,Kathryn Ellis,"Unit 7862 Box 7215, DPO AP 24047",26681,2023-11-19,41078,break of,2,395.12
72815,Kathryn Ellis,"Unit 7862 Box 7215, DPO AP 24047",26681,2023-11-19,34209,new family,2,339.87
72815,Kathryn Ellis,"Unit 7862 Box 7215, DPO AP 24047",94291,2024-05-14,12041,most easy,1,550.4
72815,Kathryn Ellis,"Unit 7862 Box 7215, DPO AP 24047",94291,2024-05-14,20230,maintain finish,2,37.39
99003,Ashley Hughes,"427 Ariana Springs, West Emilyview, PA 25234",83553,2024-04-11,35618,now suddenly,4,725.87
99003,Ashley Hughes,"427 Ariana Springs, West Emilyview, PA 25234",83553,2024-04-11,84855,fund account,3,216.8
99003,Ashley Hughes,"427 Ariana Springs, West Emilyview, PA 25234",83553,2024-04-11,68778,rule deal,3,111.08
99003,Ashley Hughes,"427 Ariana Springs, West Emilyview, PA 25234",84158,2024-07-12,62762,amount seat,2,379.34
99003,Ashley Hughes,"427 Ariana Springs, West Emilyview, PA 25234",69370,2024-07-21,66984,car data,2,115.17
99003,Ashley Hughes,"427 Ariana Springs, West Emilyview, PA 25234",69370,2024-07-21,13189,store daughter,1,150.25
8898,Mrs. Laura Richardson,"79844 Stephanie Pass Apt. 486, Port Williamton, CO 08168",66423,2024-07-06,85138,same impact,1,638.88
8898,Mrs. Laura Richardson,"79844 Stephanie Pass Apt. 486, Port Williamton, CO 08168",66423,2024-07-06,48648,some onto,3,35.31
8898,Mrs. Laura Richardson,"79844 Stephanie Pass Apt. 486, Port Williamton, CO 08168",66423,2024-07-06,29940,cause here,2,967.4
8898,Mrs. Laura Richardson,"79844 Stephanie Pass Apt. 486, Port Williamton, CO 08168",78471,2024-02-17,35618,now suddenly,1,725.87
8898,Mrs. Laura Richardson,"79844 Stephanie Pass Apt. 486, Port Williamton, CO 08168",78471,2024-02-17,9868,reduce first,1,882.4
8898,Mrs. Laura Richardson,"79844 Stephanie Pass Apt. 486, Port Williamton, CO 08168",78471,2024-02-17,30480,area world,3,919.25
8898,Mrs. Laura Richardson,"79844 Stephanie Pass Apt. 486, Port Williamton, CO 08168",45286,2024-02-27,41078,break of,5,395.12
8898,Mrs. Laura Richardson,"79844 Stephanie Pass Apt. 486, Port Williamton, CO 08168",45286,2024-02-27,62762,amount seat,4,379.34
91580,Mrs. Karen Frost,"077 Jones Views Suite 667, Stevenstown, MP 40756",71597,2024-10-09,37001,draw beyond,4,478.75
91580,Mrs. Karen Frost,"077 Jones Views Suite 667, Stevenstown, MP 40756",71597,2024-10-09,58821,yard identify,2,399.75
91580,Mrs. Karen Frost,"077 Jones Views Suite 667, Stevenstown, MP 40756",71597,2024-10-09,13892,son how,4,889.57
77063,Katrina Molina,"1903 Long Summit, Lake James, PA 05246",34634,2024-07-23,7628,call thought,4,671.06
77063,Katrina Molina,"1903 Long Summit, Lake James, PA 05246",19053,2024-10-16,88584,law within,3,851.28
